x,y,filename,block
186,8,output_5319.wav,1
116,89,output_5320.wav,1
-100,-76,output_5321.wav,8
-183,-14,output_5322.wav,9
96,-94,output_5323.wav,12
-132,17,output_5324.wav,7
-60,-10,output_5325.wav,8
-95,187,output_5326.wav,5
-21,-42,output_5327.wav,8
-126,-72,output_5328.wav,9
-123,-37,output_5329.wav,9
-161,132,output_5330.wav,6
137,7,output_5331.wav,1
83,150,output_5332.wav,3
34,36,output_5333.wav,0
-171,-6,output_5334.wav,9
109,-163,output_5335.wav,14
151,121,output_5336.wav,2
-63,-180,output_5337.wav,11
-122,101,output_5338.wav,6
136,174,output_5339.wav,2
44,79,output_5340.wav,0
53,-23,output_5341.wav,12
116,176,output_5342.wav,2
-49,-189,output_5343.wav,11
-193,-165,output_5344.wav,10
-21,73,output_5345.wav,4
-145,181,output_5346.wav,6
160,179,output_5347.wav,2
145,-142,output_5348.wav,14
3,167,output_5349.wav,3
121,-1,output_5350.wav,15
190,155,output_5351.wav,2
-52,107,output_5352.wav,5
165,-2,output_5353.wav,15
-136,130,output_5354.wav,6
112,42,output_5355.wav,1
-43,-160,output_5356.wav,11
28,186,output_5357.wav,3
99,-94,output_5358.wav,12
17,193,output_5359.wav,3
69,-27,output_5360.wav,12
-154,-34,output_5361.wav,9
-13,180,output_5362.wav,5
44,68,output_5363.wav,0
124,132,output_5364.wav,2
43,69,output_5365.wav,0
-87,-104,output_5366.wav,11
-170,-135,output_5367.wav,10
26,-24,output_5368.wav,12
-186,151,output_5369.wav,6
111,66,output_5370.wav,1
130,103,output_5371.wav,2
90,-104,output_5372.wav,13
3,-164,output_5373.wav,13
-159,193,output_5374.wav,6
-36,125,output_5375.wav,5
-42,73,output_5376.wav,4
-191,134,output_5377.wav,6
-118,19,output_5378.wav,7
40,-152,output_5379.wav,13
-103,-154,output_5380.wav,10
-176,-104,output_5381.wav,10
96,-86,output_5382.wav,12
82,186,output_5383.wav,3
191,-35,output_5384.wav,15
-35,15,output_5385.wav,4
-145,170,output_5386.wav,6
-167,2,output_5387.wav,7
14,-104,output_5388.wav,13
-64,118,output_5389.wav,5
-36,-34,output_5390.wav,8
-188,-45,output_5391.wav,9
-89,-57,output_5392.wav,8
158,101,output_5393.wav,2
128,189,output_5394.wav,2
-154,-43,output_5395.wav,9
184,57,output_5396.wav,1
74,-45,output_5397.wav,12
-183,117,output_5398.wav,6
-159,196,output_5399.wav,6
173,-124,output_5400.wav,14
-5,111,output_5401.wav,5
81,-84,output_5402.wav,12
132,86,output_5403.wav,1
-70,110,output_5404.wav,5
-108,-51,output_5405.wav,9
10,-126,output_5406.wav,13
95,23,output_5407.wav,0
-148,14,output_5408.wav,7
3,45,output_5409.wav,0
-37,104,output_5410.wav,5
-35,-4,output_5411.wav,8
29,-18,output_5412.wav,12
198,-11,output_5413.wav,15
-15,-57,output_5414.wav,8
-82,158,output_5415.wav,5
88,175,output_5416.wav,3
93,-94,output_5417.wav,12
162,34,output_5418.wav,1
-22,164,output_5419.wav,5
132,129,output_5420.wav,2
-116,27,output_5421.wav,7
-26,91,output_5422.wav,4
132,88,output_5423.wav,1
148,-127,output_5424.wav,14
18,-170,output_5425.wav,13
-108,-58,output_5426.wav,9
-122,-18,output_5427.wav,9
-152,128,output_5428.wav,6
-46,-185,output_5429.wav,11
-12,-136,output_5430.wav,11
-182,-191,output_5431.wav,10
100,-141,output_5432.wav,13
170,187,output_5433.wav,2
26,-184,output_5434.wav,13
-66,173,output_5435.wav,5
192,196,output_5436.wav,2
178,84,output_5437.wav,1
-143,185,output_5438.wav,6
-62,77,output_5439.wav,4
-172,198,output_5440.wav,6
125,31,output_5441.wav,1
154,-165,output_5442.wav,14
-137,-100,output_5443.wav,9
103,2,output_5444.wav,1
-114,152,output_5445.wav,6
-163,74,output_5446.wav,7
161,79,output_5447.wav,1
26,64,output_5448.wav,0
185,16,output_5449.wav,1
172,107,output_5450.wav,2
19,-179,output_5451.wav,13
133,198,output_5452.wav,2
-141,-21,output_5453.wav,9
63,163,output_5454.wav,3
-15,0,output_5455.wav,4
61,-143,output_5456.wav,13
10,-151,output_5457.wav,13
-148,-177,output_5458.wav,10
-154,45,output_5459.wav,7
92,102,output_5460.wav,3
-200,128,output_5461.wav,6
-130,-57,output_5462.wav,9
-118,168,output_5463.wav,6
148,-167,output_5464.wav,14
-72,3,output_5465.wav,4
-159,-161,output_5466.wav,10
58,15,output_5467.wav,0
-79,6,output_5468.wav,4
61,45,output_5469.wav,0
-146,-22,output_5470.wav,9
-83,-4,output_5471.wav,8
-194,-64,output_5472.wav,9
-130,-72,output_5473.wav,9
-196,-95,output_5474.wav,9
-136,104,output_5475.wav,6
-198,158,output_5476.wav,6
72,32,output_5477.wav,0
190,98,output_5478.wav,1
-124,-153,output_5479.wav,10
-70,-143,output_5480.wav,11
0,-27,output_5481.wav,12
167,23,output_5482.wav,1
146,48,output_5483.wav,1
96,57,output_5484.wav,0
160,-69,output_5485.wav,15
47,-152,output_5486.wav,13
107,195,output_5487.wav,2
89,153,output_5488.wav,3
-71,-122,output_5489.wav,11
167,-160,output_5490.wav,14
-26,139,output_5491.wav,5
-192,-186,output_5492.wav,10
-120,-33,output_5493.wav,9
164,-189,output_5494.wav,14
116,168,output_5495.wav,2
152,-15,output_5496.wav,15
-56,95,output_5497.wav,4
191,-78,output_5498.wav,15
70,-1,output_5499.wav,12
-26,159,output_5500.wav,5
-170,107,output_5501.wav,6
-44,-62,output_5502.wav,8
199,195,output_5503.wav,2
88,-108,output_5504.wav,13
163,-20,output_5505.wav,15
-28,176,output_5506.wav,5
-39,-142,output_5507.wav,11
135,-34,output_5508.wav,15
33,18,output_5509.wav,0
32,-7,output_5510.wav,12
5,-137,output_5511.wav,13
-124,116,output_5512.wav,6
37,-33,output_5513.wav,12
43,-164,output_5514.wav,13
-158,-120,output_5515.wav,10
-145,159,output_5516.wav,6
161,137,output_5517.wav,2
182,98,output_5518.wav,1
-21,139,output_5519.wav,5
-149,-60,output_5520.wav,9
184,-46,output_5521.wav,15
62,191,output_5522.wav,3
115,-37,output_5523.wav,15
-135,134,output_5524.wav,6
-141,94,output_5525.wav,7
-182,110,output_5526.wav,6
-73,82,output_5527.wav,4
-190,-101,output_5528.wav,10
-133,186,output_5529.wav,6
194,-150,output_5530.wav,14
25,169,output_5531.wav,3
27,-57,output_5532.wav,12
90,184,output_5533.wav,3
196,-23,output_5534.wav,15
174,155,output_5535.wav,2
-34,93,output_5536.wav,4
25,41,output_5537.wav,0
99,155,output_5538.wav,3
-18,-131,output_5539.wav,11
118,26,output_5540.wav,1
-24,152,output_5541.wav,5
63,-28,output_5542.wav,12
-168,-187,output_5543.wav,10
58,133,output_5544.wav,3
32,96,output_5545.wav,0
-199,-30,output_5546.wav,9
2,-114,output_5547.wav,13
-8,49,output_5548.wav,4
64,-195,output_5549.wav,13
-196,22,output_5550.wav,7
25,77,output_5551.wav,0
-65,193,output_5552.wav,5
41,-78,output_5553.wav,12
-148,-49,output_5554.wav,9
171,149,output_5555.wav,2
-77,30,output_5556.wav,4
108,67,output_5557.wav,1
137,168,output_5558.wav,2
-87,94,output_5559.wav,4
129,66,output_5560.wav,1
21,-149,output_5561.wav,13
-141,-158,output_5562.wav,10
-91,93,output_5563.wav,4
-38,105,output_5564.wav,5
42,123,output_5565.wav,3
100,93,output_5566.wav,0
-165,-189,output_5567.wav,10
30,155,output_5568.wav,3
-132,122,output_5569.wav,6
-90,-105,output_5570.wav,11
-93,109,output_5571.wav,5
123,63,output_5572.wav,1
-83,78,output_5573.wav,4
-60,-20,output_5574.wav,8
46,-45,output_5575.wav,12
174,-113,output_5576.wav,14
-192,-19,output_5577.wav,9
79,-66,output_5578.wav,12
-78,-99,output_5579.wav,8
82,-118,output_5580.wav,13
53,143,output_5581.wav,3
-149,-49,output_5582.wav,9
158,136,output_5583.wav,2
64,-140,output_5584.wav,13
-152,-125,output_5585.wav,10
-14,88,output_5586.wav,4
195,170,output_5587.wav,2
-173,-148,output_5588.wav,10
-25,-100,output_5589.wav,8
-150,89,output_5590.wav,7
143,144,output_5591.wav,2
92,147,output_5592.wav,3
78,60,output_5593.wav,0
9,46,output_5594.wav,0
14,9,output_5595.wav,0
156,-121,output_5596.wav,14
-123,82,output_5597.wav,7
-154,180,output_5598.wav,6
65,-182,output_5599.wav,13
-174,-182,output_5600.wav,10
-149,-78,output_5601.wav,9
108,79,output_5602.wav,1
-114,8,output_5603.wav,7
57,113,output_5604.wav,3
7,65,output_5605.wav,0
138,-121,output_5606.wav,14
19,49,output_5607.wav,0
88,-109,output_5608.wav,13
72,24,output_5609.wav,0
-34,-141,output_5610.wav,11
-73,137,output_5611.wav,5
72,-26,output_5612.wav,12
-57,-107,output_5613.wav,11
-196,-43,output_5614.wav,9
141,-66,output_5615.wav,15
0,140,output_5616.wav,3
-70,-63,output_5617.wav,8
188,-143,output_5618.wav,14
42,177,output_5619.wav,3
-166,22,output_5620.wav,7
-16,-45,output_5621.wav,8
-56,150,output_5622.wav,5
-8,172,output_5623.wav,5
86,-189,output_5624.wav,13
-111,169,output_5625.wav,6
25,130,output_5626.wav,3
-41,138,output_5627.wav,5
199,-187,output_5628.wav,14
-136,-77,output_5629.wav,9
-159,88,output_5630.wav,7
-73,20,output_5631.wav,4
-14,-188,output_5632.wav,11
161,138,output_5633.wav,2
-160,186,output_5634.wav,6
140,43,output_5635.wav,1
144,162,output_5636.wav,2
79,-18,output_5637.wav,12
178,92,output_5638.wav,1
-101,146,output_5639.wav,6
-62,65,output_5640.wav,4
-44,68,output_5641.wav,4
135,-110,output_5642.wav,14
-119,87,output_5643.wav,7
109,48,output_5644.wav,1
173,109,output_5645.wav,2
-57,60,output_5646.wav,4
158,56,output_5647.wav,1
-172,160,output_5648.wav,6
-65,98,output_5649.wav,4
89,20,output_5650.wav,0
-66,156,output_5651.wav,5
-142,-149,output_5652.wav,10
-118,85,output_5653.wav,7
-124,-79,output_5654.wav,9
155,-117,output_5655.wav,14
164,-152,output_5656.wav,14
68,-43,output_5657.wav,12
-183,158,output_5658.wav,6
101,176,output_5659.wav,2
168,42,output_5660.wav,1
129,84,output_5661.wav,1
51,-177,output_5662.wav,13
-119,-114,output_5663.wav,10
-36,188,output_5664.wav,5
-55,-59,output_5665.wav,8
56,-182,output_5666.wav,13
-121,158,output_5667.wav,6
-63,74,output_5668.wav,4
-174,-128,output_5669.wav,10
51,46,output_5670.wav,0
110,76,output_5671.wav,1
-105,15,output_5672.wav,7
-85,170,output_5673.wav,5
147,-165,output_5674.wav,14
44,13,output_5675.wav,0
186,-153,output_5676.wav,14
-117,11,output_5677.wav,7
4,28,output_5678.wav,0
11,93,output_5679.wav,0
-3,-12,output_5680.wav,8
-46,-17,output_5681.wav,8
148,4,output_5682.wav,1
133,120,output_5683.wav,2
-195,-176,output_5684.wav,10
-47,44,output_5685.wav,4
-15,-179,output_5686.wav,11
47,166,output_5687.wav,3
137,197,output_5688.wav,2
183,145,output_5689.wav,2
88,108,output_5690.wav,3
-66,-137,output_5691.wav,11
-180,-91,output_5692.wav,9
76,31,output_5693.wav,0
-36,97,output_5694.wav,4
13,26,output_5695.wav,0
-60,89,output_5696.wav,4
138,193,output_5697.wav,2
-191,-77,output_5698.wav,9
145,-118,output_5699.wav,14
-75,-77,output_5700.wav,8
26,-179,output_5701.wav,13
189,155,output_5702.wav,2
176,73,output_5703.wav,1
84,-118,output_5704.wav,13
-152,-179,output_5705.wav,10
-136,-158,output_5706.wav,10
-187,58,output_5707.wav,7
181,1,output_5708.wav,1
-94,-61,output_5709.wav,8
123,-187,output_5710.wav,14
136,-190,output_5711.wav,14
66,-142,output_5712.wav,13
-141,15,output_5713.wav,7
-182,-23,output_5714.wav,9
-17,32,output_5715.wav,4
-199,87,output_5716.wav,7
161,-23,output_5717.wav,15
-36,146,output_5718.wav,5
-160,-134,output_5719.wav,10
48,38,output_5720.wav,0
186,115,output_5721.wav,2
-70,124,output_5722.wav,5
97,-123,output_5723.wav,13
-133,36,output_5724.wav,7
-191,140,output_5725.wav,6
-143,38,output_5726.wav,7
-164,-63,output_5727.wav,9
153,170,output_5728.wav,2
-57,24,output_5729.wav,4
51,107,output_5730.wav,3
-8,108,output_5731.wav,5
-52,115,output_5732.wav,5
21,-101,output_5733.wav,13
-66,8,output_5734.wav,4
-8,118,output_5735.wav,5
-141,-87,output_5736.wav,9
-34,20,output_5737.wav,4
16,78,output_5738.wav,0
-9,-20,output_5739.wav,8
44,87,output_5740.wav,0
104,187,output_5741.wav,2
115,-89,output_5742.wav,15
2,-49,output_5743.wav,12
-156,126,output_5744.wav,6
-6,119,output_5745.wav,5
54,-148,output_5746.wav,13
162,-186,output_5747.wav,14
0,95,output_5748.wav,0
-29,-182,output_5749.wav,11
-178,116,output_5750.wav,6
167,-107,output_5751.wav,14
93,79,output_5752.wav,0
173,147,output_5753.wav,2
-185,43,output_5754.wav,7
190,118,output_5755.wav,2
20,-8,output_5756.wav,12
-159,99,output_5757.wav,7
-167,1,output_5758.wav,7
47,72,output_5759.wav,0
-138,7,output_5760.wav,7
160,-81,output_5761.wav,15
39,-199,output_5762.wav,13
-187,-47,output_5763.wav,9
85,-199,output_5764.wav,13
189,109,output_5765.wav,2
-17,137,output_5766.wav,5
198,-169,output_5767.wav,14
-194,-128,output_5768.wav,10
-19,-4,output_5769.wav,8
125,129,output_5770.wav,2
-24,-182,output_5771.wav,11
-136,79,output_5772.wav,7
-10,180,output_5773.wav,5
170,165,output_5774.wav,2
-10,4,output_5775.wav,4
-87,85,output_5776.wav,4
-84,182,output_5777.wav,5
-144,84,output_5778.wav,7
150,49,output_5779.wav,1
-116,111,output_5780.wav,6
188,116,output_5781.wav,2
-172,69,output_5782.wav,7
-31,-167,output_5783.wav,11
-3,-189,output_5784.wav,11
6,110,output_5785.wav,3
-149,16,output_5786.wav,7
-22,-182,output_5787.wav,11
-91,24,output_5788.wav,4
-141,5,output_5789.wav,7
181,33,output_5790.wav,1
68,127,output_5791.wav,3
-74,20,output_5792.wav,4
-69,195,output_5793.wav,5
110,174,output_5794.wav,2
20,160,output_5795.wav,3
29,-67,output_5796.wav,12
161,79,output_5797.wav,1
-184,-56,output_5798.wav,9
-32,104,output_5799.wav,5
138,-134,output_5800.wav,14
176,178,output_5801.wav,2
-36,70,output_5802.wav,4
-12,-24,output_5803.wav,8
-3,-7,output_5804.wav,8
-177,47,output_5805.wav,7
125,59,output_5806.wav,1
-145,89,output_5807.wav,7
19,31,output_5808.wav,0
-154,-133,output_5809.wav,10
132,162,output_5810.wav,2
39,-74,output_5811.wav,12
-68,-160,output_5812.wav,11
-90,-22,output_5813.wav,8
38,-152,output_5814.wav,13
6,34,output_5815.wav,0
32,109,output_5816.wav,3
-57,-50,output_5817.wav,8
182,137,output_5818.wav,2
-22,-174,output_5819.wav,11
85,32,output_5820.wav,0
6,180,output_5821.wav,3
-77,175,output_5822.wav,5
-173,-165,output_5823.wav,10
16,60,output_5824.wav,0
-127,-65,output_5825.wav,9
190,104,output_5826.wav,2
-8,-32,output_5827.wav,8
27,59,output_5828.wav,0
144,98,output_5829.wav,1
91,3,output_5830.wav,0
51,152,output_5831.wav,3
-155,-27,output_5832.wav,9
32,-120,output_5833.wav,13
98,-58,output_5834.wav,12
-67,149,output_5835.wav,5
13,57,output_5836.wav,0
99,-200,output_5837.wav,13
28,197,output_5838.wav,3
-67,-52,output_5839.wav,8
-29,105,output_5840.wav,5
44,72,output_5841.wav,0
134,-95,output_5842.wav,15
-200,-34,output_5843.wav,9
-113,48,output_5844.wav,7
119,152,output_5845.wav,2
-15,40,output_5846.wav,4
-8,9,output_5847.wav,4
38,-171,output_5848.wav,13
-71,46,output_5849.wav,4
-29,-78,output_5850.wav,8
-38,-113,output_5851.wav,11
-133,47,output_5852.wav,7
4,119,output_5853.wav,3
67,118,output_5854.wav,3
81,193,output_5855.wav,3
179,196,output_5856.wav,2
69,-174,output_5857.wav,13
-54,-150,output_5858.wav,11
-110,6,output_5859.wav,7
87,179,output_5860.wav,3
-166,-11,output_5861.wav,9
67,-8,output_5862.wav,12
-122,-58,output_5863.wav,9
46,163,output_5864.wav,3
56,-110,output_5865.wav,13
158,-59,output_5866.wav,15
5,85,output_5867.wav,0
-142,-91,output_5868.wav,9
2,-6,output_5869.wav,12
195,74,output_5870.wav,1
-68,116,output_5871.wav,5
13,-81,output_5872.wav,12
35,89,output_5873.wav,0
-1,134,output_5874.wav,5
193,-7,output_5875.wav,15
172,-148,output_5876.wav,14
96,147,output_5877.wav,3
196,69,output_5878.wav,1
-188,124,output_5879.wav,6
121,47,output_5880.wav,1
147,65,output_5881.wav,1
113,3,output_5882.wav,1
135,-57,output_5883.wav,15
-180,155,output_5884.wav,6
-192,192,output_5885.wav,6
79,94,output_5886.wav,0
-98,20,output_5887.wav,4
96,93,output_5888.wav,0
-110,-73,output_5889.wav,9
-106,43,output_5890.wav,7
-15,-159,output_5891.wav,11
167,-79,output_5892.wav,15
61,109,output_5893.wav,3
-190,48,output_5894.wav,7
39,-184,output_5895.wav,13
-26,-75,output_5896.wav,8
-120,-143,output_5897.wav,10
128,181,output_5898.wav,2
-125,-75,output_5899.wav,9
79,-144,output_5900.wav,13
15,-70,output_5901.wav,12
-49,171,output_5902.wav,5
125,70,output_5903.wav,1
188,154,output_5904.wav,2
-15,12,output_5905.wav,4
55,-70,output_5906.wav,12
86,-18,output_5907.wav,12
80,-186,output_5908.wav,13
-153,5,output_5909.wav,7
47,46,output_5910.wav,0
-110,53,output_5911.wav,7
129,94,output_5912.wav,1
-37,198,output_5913.wav,5
-60,-85,output_5914.wav,8
-45,173,output_5915.wav,5
-71,184,output_5916.wav,5
-176,15,output_5917.wav,7
-20,-120,output_5918.wav,11
-18,85,output_5919.wav,4
-188,40,output_5920.wav,7
54,-106,output_5921.wav,13
-179,-69,output_5922.wav,9
136,107,output_5923.wav,2
15,-75,output_5924.wav,12
183,-186,output_5925.wav,14
62,136,output_5926.wav,3
-138,-134,output_5927.wav,10
18,-32,output_5928.wav,12
121,189,output_5929.wav,2
-74,4,output_5930.wav,4
170,-41,output_5931.wav,15
-69,187,output_5932.wav,5
52,55,output_5933.wav,0
187,-193,output_5934.wav,14
-49,46,output_5935.wav,4
24,-63,output_5936.wav,12
-119,159,output_5937.wav,6
-195,-55,output_5938.wav,9
129,112,output_5939.wav,2
131,-200,output_5940.wav,14
167,197,output_5941.wav,2
161,-31,output_5942.wav,15
28,41,output_5943.wav,0
-34,-188,output_5944.wav,11
-47,99,output_5945.wav,4
188,8,output_5946.wav,1
121,40,output_5947.wav,1
113,-113,output_5948.wav,14
142,26,output_5949.wav,1
-98,167,output_5950.wav,5
67,50,output_5951.wav,0
-180,-1,output_5952.wav,9
-134,22,output_5953.wav,7
-102,43,output_5954.wav,7
-127,148,output_5955.wav,6
-196,122,output_5956.wav,6
76,180,output_5957.wav,3
-162,136,output_5958.wav,6
175,-134,output_5959.wav,14
-183,169,output_5960.wav,6
34,3,output_5961.wav,0
-36,127,output_5962.wav,5
-76,136,output_5963.wav,5
196,2,output_5964.wav,1
-150,-39,output_5965.wav,9
64,188,output_5966.wav,3
31,-162,output_5967.wav,13
92,-31,output_5968.wav,12
54,113,output_5969.wav,3
-200,139,output_5970.wav,6
-154,-169,output_5971.wav,10
157,-167,output_5972.wav,14
51,-71,output_5973.wav,12
78,-58,output_5974.wav,12
183,-32,output_5975.wav,15
-118,-54,output_5976.wav,9
21,-132,output_5977.wav,13
-54,77,output_5978.wav,4
12,103,output_5979.wav,3
153,132,output_5980.wav,2
-68,-181,output_5981.wav,11
195,170,output_5982.wav,2
21,-27,output_5983.wav,12
-131,-53,output_5984.wav,9
-99,8,output_5985.wav,4
80,-109,output_5986.wav,13
-135,-20,output_5987.wav,9
15,86,output_5988.wav,0
-69,90,output_5989.wav,4
-158,-176,output_5990.wav,10
39,131,output_5991.wav,3
-60,174,output_5992.wav,5
115,-101,output_5993.wav,14
194,75,output_5994.wav,1
27,-91,output_5995.wav,12
-190,44,output_5996.wav,7
166,-152,output_5997.wav,14
-156,-152,output_5998.wav,10
58,-84,output_5999.wav,12
-114,-178,output_6000.wav,10
15,4,output_6001.wav,0
-5,-170,output_6002.wav,11
-175,-49,output_6003.wav,9
-104,165,output_6004.wav,6
-179,179,output_6005.wav,6
58,-118,output_6006.wav,13
-166,111,output_6007.wav,6
-101,-101,output_6008.wav,10
177,145,output_6009.wav,2
-168,-79,output_6010.wav,9
98,184,output_6011.wav,3
39,190,output_6012.wav,3
52,47,output_6013.wav,0
184,47,output_6014.wav,1
21,192,output_6015.wav,3
-98,-95,output_6016.wav,8
-94,-182,output_6017.wav,11
-115,-181,output_6018.wav,10
71,-157,output_6019.wav,13
-119,152,output_6020.wav,6
-114,119,output_6021.wav,6
-49,42,output_6022.wav,4
-167,129,output_6023.wav,6
-69,109,output_6024.wav,5
-18,-27,output_6025.wav,8
129,35,output_6026.wav,1
130,182,output_6027.wav,2
68,91,output_6028.wav,0
-66,-24,output_6029.wav,8
84,38,output_6030.wav,0
-102,160,output_6031.wav,6
6,-56,output_6032.wav,12
35,172,output_6033.wav,3
-115,89,output_6034.wav,7
-147,-133,output_6035.wav,10
-62,33,output_6036.wav,4
-114,-78,output_6037.wav,9
-124,131,output_6038.wav,6
-2,-123,output_6039.wav,11
-49,66,output_6040.wav,4
24,-13,output_6041.wav,12
-22,187,output_6042.wav,5
171,171,output_6043.wav,2
144,40,output_6044.wav,1
-135,114,output_6045.wav,6
-113,-150,output_6046.wav,10
132,-159,output_6047.wav,14
-118,-144,output_6048.wav,10
145,-96,output_6049.wav,15
117,-134,output_6050.wav,14
60,-90,output_6051.wav,12
-94,-197,output_6052.wav,11
-109,106,output_6053.wav,6
20,-13,output_6054.wav,12
144,-199,output_6055.wav,14
-15,-92,output_6056.wav,8
-153,45,output_6057.wav,7
-71,-68,output_6058.wav,8
181,-191,output_6059.wav,14
-36,-113,output_6060.wav,11
-30,-20,output_6061.wav,8
-43,41,output_6062.wav,4
-165,-137,output_6063.wav,10
-66,-29,output_6064.wav,8
-169,-70,output_6065.wav,9
46,81,output_6066.wav,0
-52,-53,output_6067.wav,8
33,34,output_6068.wav,0
-162,-87,output_6069.wav,9
-150,-32,output_6070.wav,9
-192,126,output_6071.wav,6
-48,-179,output_6072.wav,11
194,-168,output_6073.wav,14
137,14,output_6074.wav,1
-191,-119,output_6075.wav,10
-99,-15,output_6076.wav,8
-82,-175,output_6077.wav,11
-107,46,output_6078.wav,7
-191,-173,output_6079.wav,10
126,155,output_6080.wav,2
130,55,output_6081.wav,1
-76,4,output_6082.wav,4
-171,152,output_6083.wav,6
13,-131,output_6084.wav,13
35,-187,output_6085.wav,13
-124,18,output_6086.wav,7
-183,-119,output_6087.wav,10
-185,-67,output_6088.wav,9
-165,-188,output_6089.wav,10
-17,21,output_6090.wav,4
3,57,output_6091.wav,0
48,-161,output_6092.wav,13
-188,86,output_6093.wav,7
-165,103,output_6094.wav,6
-195,-189,output_6095.wav,10
-48,-171,output_6096.wav,11
-1,123,output_6097.wav,5
49,-164,output_6098.wav,13
26,38,output_6099.wav,0
-129,-66,output_6100.wav,9
112,137,output_6101.wav,2
85,-124,output_6102.wav,13
-118,53,output_6103.wav,7
140,123,output_6104.wav,2
124,-29,output_6105.wav,15
-184,-188,output_6106.wav,10
161,-7,output_6107.wav,15
-194,-197,output_6108.wav,10
-139,-67,output_6109.wav,9
-37,-71,output_6110.wav,8
35,-100,output_6111.wav,12
65,104,output_6112.wav,3
-44,113,output_6113.wav,5
120,12,output_6114.wav,1
-43,132,output_6115.wav,5
171,-65,output_6116.wav,15
144,74,output_6117.wav,1
68,-154,output_6118.wav,13
-98,23,output_6119.wav,4
41,26,output_6120.wav,0
155,-115,output_6121.wav,14
198,-79,output_6122.wav,15
14,-126,output_6123.wav,13
-192,74,output_6124.wav,7
-193,-169,output_6125.wav,10
-189,102,output_6126.wav,6
-175,60,output_6127.wav,7
19,56,output_6128.wav,0
10,176,output_6129.wav,3
-148,-99,output_6130.wav,9
-191,30,output_6131.wav,7
-156,45,output_6132.wav,7
108,-147,output_6133.wav,14
-14,128,output_6134.wav,5
150,160,output_6135.wav,2
-15,-107,output_6136.wav,11
-176,44,output_6137.wav,7
-23,-59,output_6138.wav,8
124,-31,output_6139.wav,15
14,149,output_6140.wav,3
193,142,output_6141.wav,2
170,139,output_6142.wav,2
-38,87,output_6143.wav,4
-37,-177,output_6144.wav,11
97,39,output_6145.wav,0
178,-53,output_6146.wav,15
-117,-81,output_6147.wav,9
-195,1,output_6148.wav,7
179,23,output_6149.wav,1
3,-32,output_6150.wav,12
-178,-145,output_6151.wav,10
190,-100,output_6152.wav,15
1,-133,output_6153.wav,13
-80,196,output_6154.wav,5
-23,110,output_6155.wav,5
122,-23,output_6156.wav,15
169,-18,output_6157.wav,15
-26,-134,output_6158.wav,11
-37,-26,output_6159.wav,8
152,-5,output_6160.wav,15
67,167,output_6161.wav,3
-127,114,output_6162.wav,6
-118,83,output_6163.wav,7
100,-103,output_6164.wav,13
84,-9,output_6165.wav,12
182,65,output_6166.wav,1
118,60,output_6167.wav,1
-95,6,output_6168.wav,4
25,-126,output_6169.wav,13
-116,114,output_6170.wav,6
-188,-97,output_6171.wav,9
-141,-21,output_6172.wav,9
-176,164,output_6173.wav,6
-96,84,output_6174.wav,4
23,160,output_6175.wav,3
-41,163,output_6176.wav,5
127,64,output_6177.wav,1
-163,-67,output_6178.wav,9
-137,-70,output_6179.wav,9
15,-78,output_6180.wav,12
-34,40,output_6181.wav,4
-137,21,output_6182.wav,7
-147,-38,output_6183.wav,9
-77,-32,output_6184.wav,8
-106,-157,output_6185.wav,10
112,-18,output_6186.wav,15
-157,-170,output_6187.wav,10
122,-130,output_6188.wav,14
-43,-65,output_6189.wav,8
31,194,output_6190.wav,3
-85,-59,output_6191.wav,8
190,-173,output_6192.wav,14
-62,-181,output_6193.wav,11
57,3,output_6194.wav,0
-12,-200,output_6195.wav,11
160,-133,output_6196.wav,14
-176,129,output_6197.wav,6
-84,133,output_6198.wav,5
-139,53,output_6199.wav,7
92,86,output_6200.wav,0
-152,-66,output_6201.wav,9
-41,-175,output_6202.wav,11
-183,-21,output_6203.wav,9
152,15,output_6204.wav,1
1,-127,output_6205.wav,13
-194,94,output_6206.wav,7
177,17,output_6207.wav,1
-36,105,output_6208.wav,5
-27,86,output_6209.wav,4
182,-104,output_6210.wav,14
8,44,output_6211.wav,0
89,-128,output_6212.wav,13
-63,133,output_6213.wav,5
-142,-81,output_6214.wav,9
80,101,output_6215.wav,3
-12,-155,output_6216.wav,11
-171,121,output_6217.wav,6
125,-119,output_6218.wav,14
-132,-77,output_6219.wav,9
182,55,output_6220.wav,1
-30,-107,output_6221.wav,11
-46,87,output_6222.wav,4
109,-158,output_6223.wav,14
12,57,output_6224.wav,0
17,-145,output_6225.wav,13
-73,-69,output_6226.wav,8
75,131,output_6227.wav,3
44,128,output_6228.wav,3
55,-191,output_6229.wav,13
148,198,output_6230.wav,2
143,76,output_6231.wav,1
-125,83,output_6232.wav,7
182,-88,output_6233.wav,15
128,7,output_6234.wav,1
56,-79,output_6235.wav,12
-23,93,output_6236.wav,4
183,-161,output_6237.wav,14
139,78,output_6238.wav,1
-197,41,output_6239.wav,7
-165,-84,output_6240.wav,9
139,-156,output_6241.wav,14
136,-52,output_6242.wav,15
69,-20,output_6243.wav,12
-138,-164,output_6244.wav,10
-120,-140,output_6245.wav,10
-108,190,output_6246.wav,6
141,186,output_6247.wav,2
113,-73,output_6248.wav,15
51,137,output_6249.wav,3
-94,-98,output_6250.wav,8
-145,46,output_6251.wav,7
-65,50,output_6252.wav,4
-25,187,output_6253.wav,5
