x,y,filename
68,-72,output_2229.wav
25,101,output_2230.wav
-68,-194,output_2231.wav
-164,-93,output_2232.wav
77,-39,output_2233.wav
-109,-36,output_2234.wav
-111,108,output_2235.wav
51,-121,output_2236.wav
25,36,output_2237.wav
-93,171,output_2238.wav
158,161,output_2239.wav
154,-166,output_2240.wav
39,-77,output_2241.wav
-135,-187,output_2242.wav
-75,-160,output_2243.wav
115,185,output_2244.wav
102,74,output_2245.wav
-155,176,output_2246.wav
29,82,output_2247.wav
28,3,output_2248.wav
93,156,output_2249.wav
104,102,output_2250.wav
-169,-193,output_2251.wav
6,54,output_2252.wav
-98,-94,output_2253.wav
-122,140,output_2254.wav
146,107,output_2255.wav
164,-27,output_2256.wav
158,-157,output_2257.wav
171,164,output_2258.wav
176,83,output_2259.wav
-188,-112,output_2260.wav
95,155,output_2261.wav
-100,-64,output_2262.wav
-42,-82,output_2263.wav
-133,-188,output_2264.wav
-22,-109,output_2265.wav
164,-131,output_2266.wav
181,183,output_2267.wav
-6,133,output_2268.wav
169,3,output_2269.wav
47,40,output_2270.wav
-196,-108,output_2271.wav
59,151,output_2272.wav
-135,-1,output_2273.wav
-25,-139,output_2274.wav
-165,19,output_2275.wav
-108,64,output_2276.wav
-98,-99,output_2277.wav
81,89,output_2278.wav
115,-37,output_2279.wav
162,-39,output_2280.wav
76,122,output_2281.wav
-104,143,output_2282.wav
197,-187,output_2283.wav
-25,-179,output_2284.wav
70,103,output_2285.wav
-97,132,output_2286.wav
-61,158,output_2287.wav
-194,93,output_2288.wav
-102,-150,output_2289.wav
-82,-146,output_2290.wav
-136,-181,output_2291.wav
48,-198,output_2292.wav
161,-10,output_2293.wav
-122,-76,output_2294.wav
-157,-157,output_2295.wav
2,-185,output_2296.wav
-196,23,output_2297.wav
-66,81,output_2298.wav
-104,18,output_2299.wav
127,53,output_2300.wav
72,68,output_2301.wav
-129,17,output_2302.wav
-125,-53,output_2303.wav
-127,-37,output_2304.wav
-181,107,output_2305.wav
-169,181,output_2306.wav
53,195,output_2307.wav
136,71,output_2308.wav
5,100,output_2309.wav
121,39,output_2310.wav
-64,-199,output_2311.wav
36,142,output_2312.wav
-109,-46,output_2313.wav
159,-42,output_2314.wav
8,187,output_2315.wav
-119,139,output_2316.wav
-34,-131,output_2317.wav
131,103,output_2318.wav
-186,149,output_2319.wav
57,111,output_2320.wav
71,-176,output_2321.wav
49,86,output_2322.wav
-151,-182,output_2323.wav
-101,-177,output_2324.wav
-177,-103,output_2325.wav
2,-141,output_2326.wav
-52,-37,output_2327.wav
55,-32,output_2328.wav
83,-11,output_2329.wav
129,23,output_2330.wav
-152,-194,output_2331.wav
195,105,output_2332.wav
78,87,output_2333.wav
114,169,output_2334.wav
192,172,output_2335.wav
-87,19,output_2336.wav
-173,-82,output_2337.wav
170,119,output_2338.wav
140,44,output_2339.wav
58,-134,output_2340.wav
-100,-134,output_2341.wav
-38,181,output_2342.wav
18,158,output_2343.wav
-13,53,output_2344.wav
69,181,output_2345.wav
-126,167,output_2346.wav
-28,179,output_2347.wav
189,18,output_2348.wav
-169,-117,output_2349.wav
50,-11,output_2350.wav
46,-67,output_2351.wav
11,55,output_2352.wav
-191,-14,output_2353.wav
47,58,output_2354.wav
14,105,output_2355.wav
76,-81,output_2356.wav
-18,-66,output_2357.wav
-126,29,output_2358.wav
-125,-153,output_2359.wav
22,-62,output_2360.wav
-109,-6,output_2361.wav
-138,-81,output_2362.wav
-148,-187,output_2363.wav
-109,-34,output_2364.wav
-111,-73,output_2365.wav
164,100,output_2366.wav
146,165,output_2367.wav
11,-157,output_2368.wav
92,-122,output_2369.wav
127,-191,output_2370.wav
26,-40,output_2371.wav
29,175,output_2372.wav
92,-69,output_2373.wav
-193,176,output_2374.wav
37,91,output_2375.wav
75,6,output_2376.wav
-51,-35,output_2377.wav
-179,158,output_2378.wav
120,143,output_2379.wav
42,73,output_2380.wav
135,-145,output_2381.wav
-41,142,output_2382.wav
-125,-23,output_2383.wav
-22,-75,output_2384.wav
-51,-197,output_2385.wav
155,174,output_2386.wav
-193,122,output_2387.wav
-67,109,output_2388.wav
-39,56,output_2389.wav
197,103,output_2390.wav
20,187,output_2391.wav
-118,-174,output_2392.wav
-168,75,output_2393.wav
98,61,output_2394.wav
-171,-23,output_2395.wav
-125,-97,output_2396.wav
-145,198,output_2397.wav
-64,-147,output_2398.wav
-45,-67,output_2399.wav
-197,-14,output_2400.wav
107,112,output_2401.wav
-133,-174,output_2402.wav
133,46,output_2403.wav
-139,-139,output_2404.wav
-136,199,output_2405.wav
-113,-36,output_2406.wav
-140,-100,output_2407.wav
26,-63,output_2408.wav
41,158,output_2409.wav
-109,75,output_2410.wav
-50,-117,output_2411.wav
29,119,output_2412.wav
-136,-177,output_2413.wav
43,182,output_2414.wav
-34,41,output_2415.wav
-142,128,output_2416.wav
-7,17,output_2417.wav
53,-184,output_2418.wav
180,167,output_2419.wav
-68,73,output_2420.wav
-60,-132,output_2421.wav
-153,69,output_2422.wav
-14,-50,output_2423.wav
86,52,output_2424.wav
-165,188,output_2425.wav
-4,166,output_2426.wav
-25,-66,output_2427.wav
-77,-151,output_2428.wav
4,-38,output_2429.wav
-139,-194,output_2430.wav
-117,169,output_2431.wav
-77,19,output_2432.wav
123,-62,output_2433.wav
-90,-111,output_2434.wav
121,-102,output_2435.wav
-39,-85,output_2436.wav
27,125,output_2437.wav
-2,-29,output_2438.wav
-181,80,output_2439.wav
-120,-143,output_2440.wav
96,174,output_2441.wav
60,177,output_2442.wav
-19,180,output_2443.wav
78,98,output_2444.wav
-118,70,output_2445.wav
-190,158,output_2446.wav
-88,-54,output_2447.wav
130,-22,output_2448.wav
141,42,output_2449.wav
-70,159,output_2450.wav
135,-87,output_2451.wav
194,197,output_2452.wav
-77,123,output_2453.wav
91,-186,output_2454.wav
-78,-41,output_2455.wav
38,1,output_2456.wav
-152,86,output_2457.wav
100,-136,output_2458.wav
-18,-135,output_2459.wav
-160,131,output_2460.wav
-189,-142,output_2461.wav
-46,-178,output_2462.wav
29,-84,output_2463.wav
-176,-114,output_2464.wav
-86,-143,output_2465.wav
59,64,output_2466.wav
-187,21,output_2467.wav
-169,82,output_2468.wav
193,79,output_2469.wav
-109,199,output_2470.wav
147,-80,output_2471.wav
158,-94,output_2472.wav
88,13,output_2473.wav
-120,-133,output_2474.wav
113,84,output_2475.wav
124,-35,output_2476.wav
183,44,output_2477.wav
143,-111,output_2478.wav
29,-102,output_2479.wav
114,-133,output_2480.wav
-72,196,output_2481.wav
186,-188,output_2482.wav
91,99,output_2483.wav
-148,-143,output_2484.wav
58,138,output_2485.wav
-127,51,output_2486.wav
-185,84,output_2487.wav
-10,-72,output_2488.wav
112,-57,output_2489.wav
-3,190,output_2490.wav
53,100,output_2491.wav
-34,-198,output_2492.wav
-122,-195,output_2493.wav
-33,4,output_2494.wav
133,-17,output_2495.wav
-114,160,output_2496.wav
-99,178,output_2497.wav
-41,122,output_2498.wav
-152,77,output_2499.wav
-192,-27,output_2500.wav
50,91,output_2501.wav
101,-131,output_2502.wav
-141,-38,output_2503.wav
-53,135,output_2504.wav
-150,-102,output_2505.wav
-30,-112,output_2506.wav
-168,154,output_2507.wav
62,-34,output_2508.wav
-200,-175,output_2509.wav
-85,-51,output_2510.wav
-141,-41,output_2511.wav
-136,0,output_2512.wav
117,-119,output_2513.wav
165,139,output_2514.wav
121,20,output_2515.wav
63,-136,output_2516.wav
182,-98,output_2517.wav
132,22,output_2518.wav
32,169,output_2519.wav
-64,135,output_2520.wav
-88,-156,output_2521.wav
-125,5,output_2522.wav
189,143,output_2523.wav
-130,-22,output_2524.wav
-135,70,output_2525.wav
-26,160,output_2526.wav
1,22,output_2527.wav
-191,97,output_2528.wav
-91,-151,output_2529.wav
198,106,output_2530.wav
25,85,output_2531.wav
-131,42,output_2532.wav
-1,-176,output_2533.wav
-140,178,output_2534.wav
67,-39,output_2535.wav
-150,33,output_2536.wav
37,15,output_2537.wav
103,-31,output_2538.wav
-91,46,output_2539.wav
81,-142,output_2540.wav
-27,-136,output_2541.wav
-39,69,output_2542.wav
20,72,output_2543.wav
-35,-175,output_2544.wav
-13,-176,output_2545.wav
-175,89,output_2546.wav
193,56,output_2547.wav
53,-70,output_2548.wav
182,83,output_2549.wav
34,109,output_2550.wav
-148,-113,output_2551.wav
-61,-70,output_2552.wav
-180,3,output_2553.wav
-53,-137,output_2554.wav
-8,-137,output_2555.wav
-198,-110,output_2556.wav
-117,140,output_2557.wav
-48,-71,output_2558.wav
-190,127,output_2559.wav
166,-37,output_2560.wav
-112,-122,output_2561.wav
49,-160,output_2562.wav
76,16,output_2563.wav
54,-132,output_2564.wav
-178,58,output_2565.wav
-152,-154,output_2566.wav
-85,-71,output_2567.wav
162,-158,output_2568.wav
193,-77,output_2569.wav
54,-194,output_2570.wav
122,-72,output_2571.wav
164,42,output_2572.wav
-108,196,output_2573.wav
100,-11,output_2574.wav
-116,38,output_2575.wav
-84,175,output_2576.wav
-37,-83,output_2577.wav
37,-149,output_2578.wav
-107,-79,output_2579.wav
-89,142,output_2580.wav
79,90,output_2581.wav
-80,-180,output_2582.wav
-177,-101,output_2583.wav
-193,21,output_2584.wav
174,89,output_2585.wav
-148,-114,output_2586.wav
119,44,output_2587.wav
99,21,output_2588.wav
-159,-167,output_2589.wav
57,48,output_2590.wav
-200,21,output_2591.wav
145,-196,output_2592.wav
177,-137,output_2593.wav
96,173,output_2594.wav
-186,177,output_2595.wav
30,-115,output_2596.wav
-102,-96,output_2597.wav
-142,-107,output_2598.wav
44,-2,output_2599.wav
-86,89,output_2600.wav
124,-73,output_2601.wav
-165,158,output_2602.wav
16,81,output_2603.wav
-88,-51,output_2604.wav
185,194,output_2605.wav
157,114,output_2606.wav
-139,-150,output_2607.wav
157,-127,output_2608.wav
155,157,output_2609.wav
-15,157,output_2610.wav
198,74,output_2611.wav
-109,149,output_2612.wav
24,153,output_2613.wav
145,-160,output_2614.wav
93,-27,output_2615.wav
-9,45,output_2616.wav
-125,49,output_2617.wav
186,-47,output_2618.wav
-158,14,output_2619.wav
26,-122,output_2620.wav
-115,-188,output_2621.wav
181,8,output_2622.wav
63,118,output_2623.wav
40,110,output_2624.wav
72,-164,output_2625.wav
59,83,output_2626.wav
-104,103,output_2627.wav
27,9,output_2628.wav
143,-109,output_2629.wav
186,139,output_2630.wav
-157,-48,output_2631.wav
21,-31,output_2632.wav
-69,98,output_2633.wav
48,162,output_2634.wav
-31,189,output_2635.wav
-158,85,output_2636.wav
42,-94,output_2637.wav
126,9,output_2638.wav
-53,194,output_2639.wav
-47,-195,output_2640.wav
-89,-165,output_2641.wav
65,145,output_2642.wav
-43,-73,output_2643.wav
40,-17,output_2644.wav
94,169,output_2645.wav
64,-185,output_2646.wav
-169,-17,output_2647.wav
-100,180,output_2648.wav
-90,-7,output_2649.wav
-66,66,output_2650.wav
-132,-193,output_2651.wav
-19,52,output_2652.wav
19,29,output_2653.wav
-195,-80,output_2654.wav
-77,-35,output_2655.wav
177,-147,output_2656.wav
-149,-187,output_2657.wav
-111,1,output_2658.wav
162,-124,output_2659.wav
-135,-31,output_2660.wav
195,63,output_2661.wav
-154,81,output_2662.wav
105,76,output_2663.wav
68,197,output_2664.wav
-127,-6,output_2665.wav
0,-125,output_2666.wav
-196,-67,output_2667.wav
-20,53,output_2668.wav
105,111,output_2669.wav
56,159,output_2670.wav
-190,-51,output_2671.wav
176,-75,output_2672.wav
174,106,output_2673.wav
84,-75,output_2674.wav
-161,23,output_2675.wav
59,95,output_2676.wav
117,-144,output_2677.wav
116,58,output_2678.wav
-124,-5,output_2679.wav
108,32,output_2680.wav
-7,142,output_2681.wav
41,-74,output_2682.wav
-44,-183,output_2683.wav
-17,75,output_2684.wav
-132,185,output_2685.wav
19,127,output_2686.wav
102,-8,output_2687.wav
170,-44,output_2688.wav
-43,-42,output_2689.wav
-29,67,output_2690.wav
84,-142,output_2691.wav
-81,135,output_2692.wav
70,-150,output_2693.wav
-49,127,output_2694.wav
-164,38,output_2695.wav
-95,102,output_2696.wav
-117,-87,output_2697.wav
83,-28,output_2698.wav
149,-188,output_2699.wav
44,-101,output_2700.wav
65,-1,output_2701.wav
-180,99,output_2702.wav
161,118,output_2703.wav
-174,56,output_2704.wav
89,-83,output_2705.wav
131,9,output_2706.wav
-185,167,output_2707.wav
-114,-6,output_2708.wav
160,-15,output_2709.wav
172,21,output_2710.wav
96,-1,output_2711.wav
-199,-200,output_2712.wav
-105,-73,output_2713.wav
28,39,output_2714.wav
-34,-122,output_2715.wav
-158,83,output_2716.wav
156,144,output_2717.wav
-131,-140,output_2718.wav
-160,42,output_2719.wav
90,-34,output_2720.wav
122,-116,output_2721.wav
188,81,output_2722.wav
115,-10,output_2723.wav
67,-52,output_2724.wav
58,-102,output_2725.wav
147,91,output_2726.wav
5,-84,output_2727.wav
-199,43,output_2728.wav
-7,-116,output_2729.wav
-48,-47,output_2730.wav
3,51,output_2731.wav
-199,118,output_2732.wav
-47,110,output_2733.wav
-86,-67,output_2734.wav
-161,-83,output_2735.wav
21,29,output_2736.wav
32,-83,output_2737.wav
3,170,output_2738.wav
-10,57,output_2739.wav
125,107,output_2740.wav
-186,97,output_2741.wav
-81,12,output_2742.wav
-119,188,output_2743.wav
-137,145,output_2744.wav
86,123,output_2745.wav
12,-39,output_2746.wav
-49,-79,output_2747.wav
29,-29,output_2748.wav
89,15,output_2749.wav
-94,62,output_2750.wav
-178,-36,output_2751.wav
-8,-39,output_2752.wav
-31,-189,output_2753.wav
22,-46,output_2754.wav
-123,-195,output_2755.wav
-8,-196,output_2756.wav
-26,-33,output_2757.wav
83,-199,output_2758.wav
-153,-163,output_2759.wav
21,-95,output_2760.wav
6,-41,output_2761.wav
54,92,output_2762.wav
-18,16,output_2763.wav
28,40,output_2764.wav
164,105,output_2765.wav
158,-181,output_2766.wav
160,37,output_2767.wav
46,-195,output_2768.wav
-193,97,output_2769.wav
41,-200,output_2770.wav
-125,156,output_2771.wav
82,-146,output_2772.wav
31,-116,output_2773.wav
-196,-94,output_2774.wav
-132,43,output_2775.wav
21,177,output_2776.wav
160,126,output_2777.wav
134,-191,output_2778.wav
176,-74,output_2779.wav
76,146,output_2780.wav
-40,95,output_2781.wav
128,78,output_2782.wav
-57,68,output_2783.wav
-196,-137,output_2784.wav
-200,-75,output_2785.wav
-92,5,output_2786.wav
153,143,output_2787.wav
142,192,output_2788.wav
-123,35,output_2789.wav
24,-89,output_2790.wav
-138,-166,output_2791.wav
117,-31,output_2792.wav
-38,-32,output_2793.wav
-21,137,output_2794.wav
-92,176,output_2795.wav
-77,48,output_2796.wav
16,15,output_2797.wav
-198,-192,output_2798.wav
-192,-13,output_2799.wav
19,108,output_2800.wav
-195,-2,output_2801.wav
188,194,output_2802.wav
174,149,output_2803.wav
105,-5,output_2804.wav
-192,-16,output_2805.wav
193,-114,output_2806.wav
-127,140,output_2807.wav
-64,45,output_2808.wav
-50,141,output_2809.wav
-104,145,output_2810.wav
115,-160,output_2811.wav
31,18,output_2812.wav
-138,-58,output_2813.wav
-90,-4,output_2814.wav
171,-12,output_2815.wav
31,120,output_2816.wav
-133,-38,output_2817.wav
-132,-136,output_2818.wav
-53,30,output_2819.wav
-145,45,output_2820.wav
104,63,output_2821.wav
119,52,output_2822.wav
162,70,output_2823.wav
-106,51,output_2824.wav
-68,-98,output_2825.wav
-139,-174,output_2826.wav
-47,75,output_2827.wav
-25,33,output_2828.wav
53,67,output_2829.wav
195,95,output_2830.wav
185,-136,output_2831.wav
143,186,output_2832.wav
199,-200,output_2833.wav
-162,-32,output_2834.wav
-139,46,output_2835.wav
-75,157,output_2836.wav
139,174,output_2837.wav
77,119,output_2838.wav
107,87,output_2839.wav
-53,-195,output_2840.wav
-130,159,output_2841.wav
-115,-148,output_2842.wav
-122,-24,output_2843.wav
146,-142,output_2844.wav
-119,136,output_2845.wav
196,-57,output_2846.wav
-176,-12,output_2847.wav
63,-158,output_2848.wav
-15,-95,output_2849.wav
-193,94,output_2850.wav
139,9,output_2851.wav
-74,-26,output_2852.wav
165,-91,output_2853.wav
-98,-29,output_2854.wav
-181,-163,output_2855.wav
198,180,output_2856.wav
51,124,output_2857.wav
-38,98,output_2858.wav
84,-185,output_2859.wav
111,-31,output_2860.wav
175,-48,output_2861.wav
-6,169,output_2862.wav
45,81,output_2863.wav
-132,8,output_2864.wav
-28,122,output_2865.wav
-148,95,output_2866.wav
-27,-64,output_2867.wav
135,172,output_2868.wav
-61,80,output_2869.wav
133,132,output_2870.wav
18,-16,output_2871.wav
-102,62,output_2872.wav
-112,-57,output_2873.wav
-143,122,output_2874.wav
-85,156,output_2875.wav
2,75,output_2876.wav
192,-88,output_2877.wav
-138,87,output_2878.wav
117,185,output_2879.wav
-81,103,output_2880.wav
132,-33,output_2881.wav
159,94,output_2882.wav
175,-174,output_2883.wav
-108,49,output_2884.wav
25,-175,output_2885.wav
-170,84,output_2886.wav
10,182,output_2887.wav
-51,-26,output_2888.wav
56,-181,output_2889.wav
-120,-96,output_2890.wav
-159,94,output_2891.wav
21,-123,output_2892.wav
-85,113,output_2893.wav
196,106,output_2894.wav
-134,33,output_2895.wav
4,-159,output_2896.wav
-53,-129,output_2897.wav
-10,120,output_2898.wav
23,-166,output_2899.wav
-55,108,output_2900.wav
179,46,output_2901.wav
10,97,output_2902.wav
-152,-164,output_2903.wav
83,-22,output_2904.wav
-98,-176,output_2905.wav
39,47,output_2906.wav
131,-78,output_2907.wav
165,111,output_2908.wav
124,120,output_2909.wav
-114,-45,output_2910.wav
111,161,output_2911.wav
140,-153,output_2912.wav
39,185,output_2913.wav
181,-77,output_2914.wav
-185,14,output_2915.wav
136,165,output_2916.wav
-16,-188,output_2917.wav
8,144,output_2918.wav
-35,-55,output_2919.wav
161,28,output_2920.wav
-94,137,output_2921.wav
-97,192,output_2922.wav
-57,154,output_2923.wav
141,-127,output_2924.wav
172,181,output_2925.wav
112,-155,output_2926.wav
-88,-18,output_2927.wav
175,126,output_2928.wav
100,-173,output_2929.wav
-105,98,output_2930.wav
-183,-23,output_2931.wav
127,-138,output_2932.wav
26,-83,output_2933.wav
60,134,output_2934.wav
82,-30,output_2935.wav
-200,-81,output_2936.wav
83,127,output_2937.wav
170,-57,output_2938.wav
-112,76,output_2939.wav
-12,73,output_2940.wav
145,29,output_2941.wav
191,87,output_2942.wav
-183,127,output_2943.wav
25,173,output_2944.wav
-112,123,output_2945.wav
-95,40,output_2946.wav
-11,52,output_2947.wav
-10,191,output_2948.wav
-4,1,output_2949.wav
-169,-60,output_2950.wav
-190,-2,output_2951.wav
-73,61,output_2952.wav
-104,101,output_2953.wav
-160,134,output_2954.wav
126,-21,output_2955.wav
57,-62,output_2956.wav
106,-131,output_2957.wav
-55,144,output_2958.wav
-126,-185,output_2959.wav
187,157,output_2960.wav
112,174,output_2961.wav
-50,-75,output_2962.wav
146,-62,output_2963.wav
113,-167,output_2964.wav
-111,192,output_2965.wav
-108,-113,output_2966.wav
148,148,output_2967.wav
144,-156,output_2968.wav
129,96,output_2969.wav
-181,-125,output_2970.wav
11,-18,output_2971.wav
32,-47,output_2972.wav
-100,90,output_2973.wav
-60,-126,output_2974.wav
-184,70,output_2975.wav
-78,-184,output_2976.wav
-29,-164,output_2977.wav
-82,-196,output_2978.wav
-177,-44,output_2979.wav
56,-107,output_2980.wav
-192,18,output_2981.wav
123,-198,output_2982.wav
-4,10,output_2983.wav
-107,-139,output_2984.wav
-145,128,output_2985.wav
140,111,output_2986.wav
-158,11,output_2987.wav
82,108,output_2988.wav
161,102,output_2989.wav
-107,-192,output_2990.wav
186,96,output_2991.wav
171,37,output_2992.wav
167,9,output_2993.wav
80,151,output_2994.wav
-39,-169,output_2995.wav
-135,66,output_2996.wav
9,-148,output_2997.wav
192,189,output_2998.wav
-142,-83,output_2999.wav
