x,y,filename
-4,-176,output_2227.wav
-148,-50,output_2228.wav
-19,-62,output_2229.wav
-108,147,output_2230.wav
183,-38,output_2231.wav
199,74,output_2232.wav
0,191,output_2233.wav
-119,-159,output_2234.wav
4,-124,output_2235.wav
150,-172,output_2236.wav
139,149,output_2237.wav
52,-112,output_2238.wav
95,107,output_2239.wav
-38,46,output_2240.wav
154,75,output_2241.wav
-36,49,output_2242.wav
-135,-78,output_2243.wav
129,13,output_2244.wav
23,67,output_2245.wav
199,75,output_2246.wav
-148,-185,output_2247.wav
78,-187,output_2248.wav
-189,-25,output_2249.wav
80,189,output_2250.wav
106,-193,output_2251.wav
-108,-143,output_2252.wav
180,-76,output_2253.wav
13,112,output_2254.wav
119,-87,output_2255.wav
150,125,output_2256.wav
-140,33,output_2257.wav
140,134,output_2258.wav
62,-74,output_2259.wav
102,76,output_2260.wav
-74,-81,output_2261.wav
-58,85,output_2262.wav
69,154,output_2263.wav
-9,20,output_2264.wav
59,-174,output_2265.wav
-102,184,output_2266.wav
78,155,output_2267.wav
-166,45,output_2268.wav
-117,-188,output_2269.wav
149,-132,output_2270.wav
191,-51,output_2271.wav
102,7,output_2272.wav
-127,-143,output_2273.wav
-72,-70,output_2274.wav
-75,191,output_2275.wav
-11,-126,output_2276.wav
180,-45,output_2277.wav
-63,90,output_2278.wav
-48,-36,output_2279.wav
-154,107,output_2280.wav
-162,85,output_2281.wav
190,89,output_2282.wav
-160,36,output_2283.wav
-11,79,output_2284.wav
195,39,output_2285.wav
132,58,output_2286.wav
-43,123,output_2287.wav
-34,-57,output_2288.wav
7,22,output_2289.wav
141,20,output_2290.wav
-148,-24,output_2291.wav
-53,168,output_2292.wav
-106,13,output_2293.wav
179,136,output_2294.wav
155,-137,output_2295.wav
79,-22,output_2296.wav
-113,-106,output_2297.wav
59,143,output_2298.wav
99,182,output_2299.wav
97,-110,output_2300.wav
-91,10,output_2301.wav
-98,171,output_2302.wav
-40,143,output_2303.wav
-53,49,output_2304.wav
43,14,output_2305.wav
-124,-88,output_2306.wav
166,172,output_2307.wav
56,39,output_2308.wav
-10,136,output_2309.wav
-31,181,output_2310.wav
-18,103,output_2311.wav
57,-125,output_2312.wav
-152,48,output_2313.wav
114,-64,output_2314.wav
-162,179,output_2315.wav
183,-4,output_2316.wav
-25,-114,output_2317.wav
-44,172,output_2318.wav
-161,154,output_2319.wav
0,-200,output_2320.wav
-97,186,output_2321.wav
-167,91,output_2322.wav
151,-82,output_2323.wav
119,44,output_2324.wav
-77,-106,output_2325.wav
-13,-128,output_2326.wav
-146,50,output_2327.wav
-183,187,output_2328.wav
95,48,output_2329.wav
105,-133,output_2330.wav
195,-154,output_2331.wav
185,65,output_2332.wav
109,-46,output_2333.wav
49,-165,output_2334.wav
-74,185,output_2335.wav
-97,-187,output_2336.wav
-19,145,output_2337.wav
-69,47,output_2338.wav
-16,-49,output_2339.wav
138,160,output_2340.wav
85,59,output_2341.wav
-168,-148,output_2342.wav
36,6,output_2343.wav
30,154,output_2344.wav
-40,-111,output_2345.wav
90,30,output_2346.wav
-12,-72,output_2347.wav
-50,-119,output_2348.wav
-61,130,output_2349.wav
89,-176,output_2350.wav
-83,-52,output_2351.wav
-141,-153,output_2352.wav
60,-35,output_2353.wav
97,103,output_2354.wav
194,-80,output_2355.wav
106,-190,output_2356.wav
-132,-137,output_2357.wav
-133,-29,output_2358.wav
-27,112,output_2359.wav
-93,44,output_2360.wav
-102,196,output_2361.wav
-125,71,output_2362.wav
122,-14,output_2363.wav
140,-52,output_2364.wav
77,131,output_2365.wav
58,111,output_2366.wav
-13,106,output_2367.wav
-113,-136,output_2368.wav
77,194,output_2369.wav
144,34,output_2370.wav
73,59,output_2371.wav
-62,8,output_2372.wav
179,-148,output_2373.wav
-199,-9,output_2374.wav
-195,-152,output_2375.wav
51,-178,output_2376.wav
71,114,output_2377.wav
110,-92,output_2378.wav
-24,74,output_2379.wav
-9,-153,output_2380.wav
191,-174,output_2381.wav
-116,147,output_2382.wav
141,-5,output_2383.wav
85,-101,output_2384.wav
-139,-8,output_2385.wav
-184,-41,output_2386.wav
42,7,output_2387.wav
-35,166,output_2388.wav
164,-69,output_2389.wav
-55,11,output_2390.wav
-33,-131,output_2391.wav
105,39,output_2392.wav
104,129,output_2393.wav
8,110,output_2394.wav
68,-138,output_2395.wav
92,-112,output_2396.wav
134,-141,output_2397.wav
-144,-15,output_2398.wav
37,-53,output_2399.wav
-29,-160,output_2400.wav
-115,33,output_2401.wav
108,-86,output_2402.wav
-122,135,output_2403.wav
-11,-74,output_2404.wav
-112,109,output_2405.wav
107,-123,output_2406.wav
54,1,output_2407.wav
-168,194,output_2408.wav
193,135,output_2409.wav
4,-11,output_2410.wav
31,43,output_2411.wav
-52,-61,output_2412.wav
-170,-157,output_2413.wav
-41,-24,output_2414.wav
-1,104,output_2415.wav
172,-89,output_2416.wav
163,23,output_2417.wav
-70,-33,output_2418.wav
-19,161,output_2419.wav
-99,-129,output_2420.wav
54,-12,output_2421.wav
184,-132,output_2422.wav
-117,-198,output_2423.wav
115,-86,output_2424.wav
97,-167,output_2425.wav
73,-142,output_2426.wav
-177,49,output_2427.wav
-134,-26,output_2428.wav
-80,32,output_2429.wav
139,42,output_2430.wav
102,66,output_2431.wav
66,117,output_2432.wav
162,175,output_2433.wav
-196,-52,output_2434.wav
31,116,output_2435.wav
-196,67,output_2436.wav
-194,-45,output_2437.wav
194,67,output_2438.wav
-37,-139,output_2439.wav
-1,112,output_2440.wav
189,-133,output_2441.wav
181,180,output_2442.wav
159,-126,output_2443.wav
-193,-125,output_2444.wav
71,179,output_2445.wav
175,-100,output_2446.wav
-67,-15,output_2447.wav
183,-102,output_2448.wav
61,-99,output_2449.wav
137,-188,output_2450.wav
-139,32,output_2451.wav
27,85,output_2452.wav
165,129,output_2453.wav
-130,64,output_2454.wav
-53,167,output_2455.wav
-64,70,output_2456.wav
137,-74,output_2457.wav
53,66,output_2458.wav
29,25,output_2459.wav
104,74,output_2460.wav
-170,48,output_2461.wav
48,57,output_2462.wav
6,5,output_2463.wav
-124,22,output_2464.wav
185,-142,output_2465.wav
-48,92,output_2466.wav
174,25,output_2467.wav
101,197,output_2468.wav
54,151,output_2469.wav
31,-174,output_2470.wav
-18,-194,output_2471.wav
73,-46,output_2472.wav
107,75,output_2473.wav
-56,-60,output_2474.wav
-147,-171,output_2475.wav
84,113,output_2476.wav
-32,140,output_2477.wav
56,48,output_2478.wav
26,159,output_2479.wav
-83,107,output_2480.wav
-45,63,output_2481.wav
61,173,output_2482.wav
-85,-98,output_2483.wav
187,-176,output_2484.wav
82,-195,output_2485.wav
40,-38,output_2486.wav
161,-77,output_2487.wav
-8,-177,output_2488.wav
57,24,output_2489.wav
194,4,output_2490.wav
133,167,output_2491.wav
-168,-131,output_2492.wav
-36,-135,output_2493.wav
184,105,output_2494.wav
-175,85,output_2495.wav
-94,-119,output_2496.wav
38,-140,output_2497.wav
-98,-66,output_2498.wav
-36,-145,output_2499.wav
163,-132,output_2500.wav
-80,-190,output_2501.wav
102,53,output_2502.wav
108,-126,output_2503.wav
10,-91,output_2504.wav
87,-58,output_2505.wav
68,117,output_2506.wav
31,-77,output_2507.wav
130,-146,output_2508.wav
-145,98,output_2509.wav
-30,-13,output_2510.wav
-120,142,output_2511.wav
189,-64,output_2512.wav
176,31,output_2513.wav
90,77,output_2514.wav
-35,20,output_2515.wav
-152,62,output_2516.wav
-163,-164,output_2517.wav
115,-186,output_2518.wav
-42,39,output_2519.wav
-57,-11,output_2520.wav
177,90,output_2521.wav
172,45,output_2522.wav
-20,-194,output_2523.wav
44,39,output_2524.wav
193,143,output_2525.wav
-44,55,output_2526.wav
26,-77,output_2527.wav
-124,97,output_2528.wav
125,-108,output_2529.wav
54,102,output_2530.wav
-15,-189,output_2531.wav
156,79,output_2532.wav
-105,153,output_2533.wav
-170,110,output_2534.wav
58,137,output_2535.wav
19,184,output_2536.wav
-62,27,output_2537.wav
-172,-7,output_2538.wav
89,-57,output_2539.wav
189,37,output_2540.wav
-44,-174,output_2541.wav
61,32,output_2542.wav
1,-197,output_2543.wav
-144,-37,output_2544.wav
-96,109,output_2545.wav
71,-32,output_2546.wav
-157,-73,output_2547.wav
-85,40,output_2548.wav
-140,67,output_2549.wav
-6,180,output_2550.wav
-180,144,output_2551.wav
-43,-55,output_2552.wav
-31,42,output_2553.wav
81,86,output_2554.wav
-51,163,output_2555.wav
-18,63,output_2556.wav
137,-196,output_2557.wav
158,115,output_2558.wav
173,-119,output_2559.wav
67,11,output_2560.wav
140,-95,output_2561.wav
-60,77,output_2562.wav
-155,131,output_2563.wav
188,50,output_2564.wav
-99,-5,output_2565.wav
86,-12,output_2566.wav
142,14,output_2567.wav
-118,-92,output_2568.wav
-91,84,output_2569.wav
63,190,output_2570.wav
107,-103,output_2571.wav
74,-154,output_2572.wav
-78,-100,output_2573.wav
76,80,output_2574.wav
113,-6,output_2575.wav
107,17,output_2576.wav
46,24,output_2577.wav
144,166,output_2578.wav
-38,60,output_2579.wav
13,-200,output_2580.wav
-101,-55,output_2581.wav
190,48,output_2582.wav
-199,103,output_2583.wav
56,161,output_2584.wav
77,-18,output_2585.wav
-71,152,output_2586.wav
-23,158,output_2587.wav
48,157,output_2588.wav
-108,160,output_2589.wav
-70,53,output_2590.wav
8,54,output_2591.wav
-80,198,output_2592.wav
-21,-96,output_2593.wav
5,111,output_2594.wav
-62,197,output_2595.wav
134,-179,output_2596.wav
174,-1,output_2597.wav
-69,-179,output_2598.wav
-48,-99,output_2599.wav
177,-8,output_2600.wav
181,31,output_2601.wav
125,64,output_2602.wav
97,-191,output_2603.wav
144,70,output_2604.wav
103,-74,output_2605.wav
-140,153,output_2606.wav
-171,-20,output_2607.wav
79,78,output_2608.wav
-103,74,output_2609.wav
-106,-182,output_2610.wav
-32,-195,output_2611.wav
25,-64,output_2612.wav
-56,34,output_2613.wav
129,-88,output_2614.wav
107,-187,output_2615.wav
-133,-195,output_2616.wav
84,108,output_2617.wav
138,174,output_2618.wav
-141,-10,output_2619.wav
127,36,output_2620.wav
-47,122,output_2621.wav
-20,117,output_2622.wav
-29,-47,output_2623.wav
111,177,output_2624.wav
-21,-36,output_2625.wav
-81,54,output_2626.wav
125,-100,output_2627.wav
191,157,output_2628.wav
13,17,output_2629.wav
-96,85,output_2630.wav
-122,-98,output_2631.wav
-156,176,output_2632.wav
-99,-51,output_2633.wav
130,-165,output_2634.wav
-148,103,output_2635.wav
67,-71,output_2636.wav
71,-140,output_2637.wav
-106,159,output_2638.wav
53,140,output_2639.wav
-113,-177,output_2640.wav
84,147,output_2641.wav
48,-90,output_2642.wav
138,190,output_2643.wav
-19,154,output_2644.wav
-114,-124,output_2645.wav
-78,183,output_2646.wav
188,-164,output_2647.wav
-13,-6,output_2648.wav
102,22,output_2649.wav
79,167,output_2650.wav
22,-81,output_2651.wav
186,-71,output_2652.wav
-25,83,output_2653.wav
-43,183,output_2654.wav
177,31,output_2655.wav
199,-100,output_2656.wav
182,-127,output_2657.wav
-17,-164,output_2658.wav
-192,-81,output_2659.wav
-79,39,output_2660.wav
-151,-11,output_2661.wav
-20,60,output_2662.wav
122,13,output_2663.wav
45,-99,output_2664.wav
-34,-112,output_2665.wav
-158,27,output_2666.wav
-44,-105,output_2667.wav
5,74,output_2668.wav
125,5,output_2669.wav
-168,33,output_2670.wav
-96,2,output_2671.wav
115,163,output_2672.wav
-115,162,output_2673.wav
189,-196,output_2674.wav
-50,-42,output_2675.wav
188,-37,output_2676.wav
-115,28,output_2677.wav
65,49,output_2678.wav
122,-32,output_2679.wav
-70,-98,output_2680.wav
-151,-142,output_2681.wav
-95,140,output_2682.wav
181,-36,output_2683.wav
59,29,output_2684.wav
-27,-26,output_2685.wav
-46,100,output_2686.wav
169,-95,output_2687.wav
161,22,output_2688.wav
-79,-142,output_2689.wav
-151,-181,output_2690.wav
-152,-10,output_2691.wav
-51,-142,output_2692.wav
-101,-54,output_2693.wav
123,-137,output_2694.wav
-126,-43,output_2695.wav
-9,-7,output_2696.wav
-198,-184,output_2697.wav
181,-173,output_2698.wav
-168,184,output_2699.wav
-12,-89,output_2700.wav
-186,-16,output_2701.wav
-37,93,output_2702.wav
-136,111,output_2703.wav
-105,72,output_2704.wav
149,-185,output_2705.wav
88,-117,output_2706.wav
152,90,output_2707.wav
83,-38,output_2708.wav
-138,197,output_2709.wav
73,-189,output_2710.wav
-143,125,output_2711.wav
126,-1,output_2712.wav
-19,-72,output_2713.wav
143,-149,output_2714.wav
177,114,output_2715.wav
-19,-168,output_2716.wav
-72,158,output_2717.wav
189,13,output_2718.wav
-51,84,output_2719.wav
-105,135,output_2720.wav
56,155,output_2721.wav
170,190,output_2722.wav
106,-47,output_2723.wav
-35,66,output_2724.wav
-197,11,output_2725.wav
101,-183,output_2726.wav
13,86,output_2727.wav
-59,106,output_2728.wav
-125,199,output_2729.wav
-57,32,output_2730.wav
150,65,output_2731.wav
193,165,output_2732.wav
137,156,output_2733.wav
139,139,output_2734.wav
-72,6,output_2735.wav
1,-60,output_2736.wav
-95,-91,output_2737.wav
145,-41,output_2738.wav
68,-46,output_2739.wav
70,-37,output_2740.wav
-74,-144,output_2741.wav
-89,193,output_2742.wav
-84,-73,output_2743.wav
-7,-162,output_2744.wav
192,-131,output_2745.wav
-159,-150,output_2746.wav
-130,55,output_2747.wav
-68,18,output_2748.wav
52,27,output_2749.wav
-194,-89,output_2750.wav
117,-75,output_2751.wav
-140,160,output_2752.wav
74,-91,output_2753.wav
-5,0,output_2754.wav
8,-63,output_2755.wav
1,-134,output_2756.wav
-173,77,output_2757.wav
2,-140,output_2758.wav
-9,-75,output_2759.wav
-9,-53,output_2760.wav
41,138,output_2761.wav
-32,134,output_2762.wav
-83,-58,output_2763.wav
-84,86,output_2764.wav
-153,89,output_2765.wav
-180,127,output_2766.wav
166,99,output_2767.wav
140,-138,output_2768.wav
-107,161,output_2769.wav
168,-122,output_2770.wav
-5,18,output_2771.wav
-81,-92,output_2772.wav
110,165,output_2773.wav
-187,148,output_2774.wav
-33,-114,output_2775.wav
-153,155,output_2776.wav
-165,52,output_2777.wav
183,-29,output_2778.wav
-116,183,output_2779.wav
-133,66,output_2780.wav
126,-84,output_2781.wav
-172,-40,output_2782.wav
-85,19,output_2783.wav
-73,146,output_2784.wav
3,145,output_2785.wav
183,-35,output_2786.wav
160,13,output_2787.wav
-125,153,output_2788.wav
179,138,output_2789.wav
51,103,output_2790.wav
-94,-1,output_2791.wav
131,50,output_2792.wav
-12,-167,output_2793.wav
-99,81,output_2794.wav
-55,9,output_2795.wav
-21,-5,output_2796.wav
90,-116,output_2797.wav
156,-182,output_2798.wav
123,97,output_2799.wav
135,131,output_2800.wav
17,-50,output_2801.wav
71,0,output_2802.wav
158,-14,output_2803.wav
37,-74,output_2804.wav
-159,-113,output_2805.wav
14,-166,output_2806.wav
93,-120,output_2807.wav
165,-122,output_2808.wav
-114,-20,output_2809.wav
199,1,output_2810.wav
35,-193,output_2811.wav
101,137,output_2812.wav
-173,162,output_2813.wav
-48,-69,output_2814.wav
-124,42,output_2815.wav
75,-23,output_2816.wav
150,-18,output_2817.wav
-163,189,output_2818.wav
-19,-179,output_2819.wav
-107,133,output_2820.wav
-36,44,output_2821.wav
-180,38,output_2822.wav
-49,142,output_2823.wav
-173,-127,output_2824.wav
-41,-88,output_2825.wav
150,89,output_2826.wav
-182,91,output_2827.wav
40,-44,output_2828.wav
95,-2,output_2829.wav
142,75,output_2830.wav
192,184,output_2831.wav
-183,145,output_2832.wav
-109,125,output_2833.wav
-91,-35,output_2834.wav
86,-25,output_2835.wav
70,-197,output_2836.wav
-89,-38,output_2837.wav
-49,48,output_2838.wav
-135,-114,output_2839.wav
180,-125,output_2840.wav
101,-68,output_2841.wav
-42,-99,output_2842.wav
-151,-20,output_2843.wav
78,-148,output_2844.wav
-21,-144,output_2845.wav
89,72,output_2846.wav
59,-157,output_2847.wav
-25,-174,output_2848.wav
-158,-138,output_2849.wav
-75,-78,output_2850.wav
15,-68,output_2851.wav
29,-71,output_2852.wav
-178,128,output_2853.wav
-79,-177,output_2854.wav
-53,17,output_2855.wav
175,-176,output_2856.wav
-107,47,output_2857.wav
174,-75,output_2858.wav
44,-152,output_2859.wav
138,35,output_2860.wav
66,-84,output_2861.wav
21,-112,output_2862.wav
198,41,output_2863.wav
83,176,output_2864.wav
11,31,output_2865.wav
128,-141,output_2866.wav
-169,31,output_2867.wav
156,-107,output_2868.wav
164,107,output_2869.wav
-31,-120,output_2870.wav
0,-70,output_2871.wav
-88,106,output_2872.wav
72,110,output_2873.wav
-84,15,output_2874.wav
20,-4,output_2875.wav
119,-131,output_2876.wav
192,120,output_2877.wav
-102,-158,output_2878.wav
122,114,output_2879.wav
-51,54,output_2880.wav
106,82,output_2881.wav
-70,175,output_2882.wav
-28,-74,output_2883.wav
124,107,output_2884.wav
74,172,output_2885.wav
-1,-63,output_2886.wav
191,134,output_2887.wav
170,143,output_2888.wav
-187,155,output_2889.wav
104,-121,output_2890.wav
-6,-92,output_2891.wav
-146,-12,output_2892.wav
40,152,output_2893.wav
-198,-12,output_2894.wav
-35,50,output_2895.wav
64,-112,output_2896.wav
-167,-1,output_2897.wav
-100,-73,output_2898.wav
-148,-158,output_2899.wav
141,53,output_2900.wav
-187,195,output_2901.wav
-77,96,output_2902.wav
190,150,output_2903.wav
117,19,output_2904.wav
126,-177,output_2905.wav
-24,190,output_2906.wav
-197,-139,output_2907.wav
194,-164,output_2908.wav
-34,72,output_2909.wav
-189,-61,output_2910.wav
8,-197,output_2911.wav
-109,-23,output_2912.wav
87,-98,output_2913.wav
38,96,output_2914.wav
-8,17,output_2915.wav
-54,-33,output_2916.wav
16,-72,output_2917.wav
-112,-88,output_2918.wav
-142,32,output_2919.wav
93,33,output_2920.wav
-94,189,output_2921.wav
28,-69,output_2922.wav
-81,-4,output_2923.wav
-92,-19,output_2924.wav
-55,111,output_2925.wav
-82,-21,output_2926.wav
103,57,output_2927.wav
198,124,output_2928.wav
-105,-137,output_2929.wav
145,22,output_2930.wav
117,-160,output_2931.wav
41,-145,output_2932.wav
-191,-180,output_2933.wav
-197,-187,output_2934.wav
116,-44,output_2935.wav
-142,57,output_2936.wav
165,73,output_2937.wav
-94,-113,output_2938.wav
-13,-117,output_2939.wav
21,28,output_2940.wav
-71,-105,output_2941.wav
116,-35,output_2942.wav
119,180,output_2943.wav
123,160,output_2944.wav
46,-79,output_2945.wav
-126,-12,output_2946.wav
-160,144,output_2947.wav
-119,54,output_2948.wav
-58,61,output_2949.wav
175,3,output_2950.wav
-119,-123,output_2951.wav
2,-100,output_2952.wav
-191,168,output_2953.wav
-186,-187,output_2954.wav
71,-128,output_2955.wav
28,71,output_2956.wav
-35,-68,output_2957.wav
176,106,output_2958.wav
190,71,output_2959.wav
-99,130,output_2960.wav
9,-65,output_2961.wav
-38,87,output_2962.wav
137,-133,output_2963.wav
-127,130,output_2964.wav
-190,-180,output_2965.wav
198,18,output_2966.wav
-4,152,output_2967.wav
-198,107,output_2968.wav
-25,82,output_2969.wav
29,165,output_2970.wav
162,-51,output_2971.wav
68,58,output_2972.wav
105,-135,output_2973.wav
152,-34,output_2974.wav
-40,-75,output_2975.wav
-118,-57,output_2976.wav
-197,-77,output_2977.wav
-92,-116,output_2978.wav
153,-191,output_2979.wav
-8,4,output_2980.wav
171,-131,output_2981.wav
116,120,output_2982.wav
77,-18,output_2983.wav
-68,-123,output_2984.wav
55,-37,output_2985.wav
-181,54,output_2986.wav
61,-81,output_2987.wav
30,-20,output_2988.wav
88,-171,output_2989.wav
145,106,output_2990.wav
10,-64,output_2991.wav
27,-124,output_2992.wav
-102,147,output_2993.wav
160,-89,output_2994.wav
-26,131,output_2995.wav
-192,-149,output_2996.wav
-132,26,output_2997.wav
-23,110,output_2998.wav
-43,135,output_2999.wav
